creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,numberOfBedrooms,livingSpace,numberOfFloors,fact_numberOfRooms,fact_numberOfBedrooms,fact_livingSpace,fact_numberOfFloors,plotSpace,fact_plotSpace,availability,fact_availability,lon,lat,price_m2
,2025-12-08 06:36:06.765000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.11762, 45.89252], [6.11721, 45.89275], [6.11649, 45.89194], [6.11435, 45.89303], [6.11363, 45.89475], [6.11442, 45.89476], [6.11587, 45.89357], [6.1173, 45.89285], [6.11752, 45.8931], [6.1172, 45.89415], [6.11754, 45.89477], [6.11687, 45.89478], [6.11698, 45.89523], [6.11788, 45.89548], [6.11755, 45.89586], [6.11658, 45.89585], [6.11584, 45.89618], [6.11629, 45.89681], [6.11614, 45.8973], [6.1169, 45.89695], [6.11799, 45.89689], [6.11952, 45.89813], [6.1222, 45.8987], [6.12262, 45.89728], [6.12347, 45.89789], [6.12381, 45.89744], [6.12524, 45.89726], [6.12748, 45.89615], [6.12777, 45.89469], [6.12746, 45.89461], [6.12809, 45.89321], [6.12657, 45.89328], [6.12558, 45.89279], [6.12665, 45.89237], [6.12684, 45.89155], [6.12855, 45.89009], [6.12619, 45.89019], [6.12399, 45.88957], [6.12334, 45.89028], [6.11762, 45.89252]]]]","Bel appartement meublé avec terrasse à proximité du centre-villeIdéalement situé près du centre-ville et des axes routiers menant à Genève, cet appartement meublé vous offre un cadre de vie pratique et confortable. Vous apprécierez son entrée sécurisée par interphone et sa cuisine séparée entièrement équipée pour vos préparations culinaires.Le séjour s'ouvre sur une agréable terrasse, parfaite pour vos moments de détente. L'espace nuit comprend 2 chambres bien agencées et une salle d'eau fonctionnelle. Le logement bénéficie d'un système de chauffage et d'eau chaude individuels au gaz, vous permettant de maîtriser votre consommation énergétique.N'hésitez pas à déposer votre dossier sur notre site internet Foncia au plus vite.

Assurance Multirisques Privilège *: 18.02 euros / mois
*Services facultatifs, voir conditions en agences
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  georisques. gouv. fr",APPARTEMENT_MEUBLE,Appartement à louer,"['3 pièces', '2 chambres', '74,2 m²', 'RDC']",1246.0,seloger,25DQ3FMHUHE8,3.0,2.0,74.2,,3 pièces,2 chambres,"74,2 m²",RDC,,,,,6.122045102359377,45.89418738185055,17.0
2025-11-24 22:36:31.565949800+00:00,2025-11-24 22:53:29.967426100+00:00,Annecy,74000,FR,MultiPolygon,"[[[[6.12736, 45.9012], [6.12789, 45.90041], [6.13134, 45.90036], [6.13134, 45.90005], [6.13185, 45.89995], [6.1478, 45.89967], [6.14839, 45.89836], [6.14547, 45.89789], [6.1382, 45.89855], [6.12906, 45.89825], [6.12928, 45.89794], [6.13068, 45.8977], [6.13184, 45.89672], [6.12942, 45.89514], [6.12993, 45.89409], [6.12871, 45.8941], [6.12777, 45.89469], [6.12752, 45.89609], [6.12673, 45.89661], [6.12524, 45.89726], [6.12381, 45.89744], [6.12347, 45.89789], [6.12262, 45.89728], [6.12172, 45.89958], [6.12736, 45.9012]]]]","Appartement de standing, plein de charme, idéalement situé au cœur de la vieille ville — mais dans un calme absolu.

Ce magnifique appartement allie élégance et sérénité. Sa décoration raffinée et son mobilier haut de gamme créent une atmosphère chaleureuse, sophistiquée et harmonieuse. Un véritable havre de charme et de confort, en plein centre historique mais parfaitement préservé de toute nuisance sonore.

Location de décembre jusqu’au début mai, maximum 6 mois.",Appartement haut de gamme dans la Vielle Ville,Appartement à louer,"['2 pièces', '1 chambre', '60 m²', 'Étage 1/4']",2000.0,seloger,25YRI9N9BBR7,2.0,1.0,60.0,14.0,2 pièces,1 chambre,60 m²,Étage 1/4,,,,,6.13241684644669,45.89854144772835,33.0
,2025-12-09 04:20:13.605000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12325, 45.90301], [6.12332, 45.90282], [6.12146, 45.90158], [6.11659, 45.90075], [6.11626, 45.90114], [6.1144, 45.90098], [6.11346, 45.90148], [6.11401, 45.90185], [6.11841, 45.90276], [6.11726, 45.90375], [6.11567, 45.90432], [6.11479, 45.90514], [6.11369, 45.90425], [6.11288, 45.90467], [6.11107, 45.9031], [6.11084, 45.90349], [6.11406, 45.90641], [6.11444, 45.90615], [6.11572, 45.90614], [6.12111, 45.90521], [6.12205, 45.90314], [6.12325, 45.90301]]]]","RESIDENCE VERTUOSE – L'Escapade
APPARTEMENT NEUF – LIBRE À COMPTER DU 9 DÉCEMBRE 2025

Dans le nouveau Quartier des Hirondelles, issu de la réhabilitation du site historique NTN-SNR, découvrez un T2 contemporain et lumineux, situé au 4 € étage avec loggia orientée Sud-Est, offrant une jolie vue sur le Parmelan.

L'appartement, prochainement livré, dispose d'une entrée avec placard, d'une cuisine moderne aménagée et équipée (plaque vitrocéramique + hotte) ouverte sur un séjour spacieux et baigné de lumière de 20,5 m². La salle d'eau élégante et le WC séparé complètent cet espace pensé pour le confort.
La loggia de 7 m², orientée Sud-Est, vous invite à profiter pleinement de la lumière et de la vue.

Caractéristiques de la résidence :

• Résidence sécurisée
• Double vitrage
• Volets électriques et brise-soleil
• Chauffage et eau chaude collectifs au bois
• Certifiée NF Habitat – Haute Qualité Environnementale
• Local vélo

À quelques minutes à pied du cœur historique d'Annecy, le Quartier des Hirondelles offre un accès direct à la gare routière/SNCF, à l'entrée de l'autoroute d'Annecy centre pour rejoindre Genève en 35 min, ainsi qu'aux infrastructures scolaires (maternelle au lycée) accessibles en 10 minutes à pied. La résidence est également proche des commerces et services essentiels, notamment le centre commercial Courier, situé à 5 minutes à pied.

Loyer : 760,00 €
Provision sur charges : 160,00 €
Dépôt de garantie : 760,00 €
Honoraires : 579,54 €

Possibilité de louer un garage fermé en sous-sol au loyer de 130 €.

Conditions de location :
Revenus équivalents à 3 mois de loyers charges comprises.
Plafonds de ressources à respecter (loi Pinel).
Pas de garants demandés sauf pour les étudiants.

Les candidatures et demandes de contact doivent être déposées exclusivement via notre plateforme FLATBAY.
Les visites seront organisées uniquement après réception d'un dossier complet et étude de votre candidature.

Pas de colocation

Référence interne : VERTUOSE - L'Escapade - E44",RESIDENCE VERTUOSE L’Escapade – ANNECY CENTRE,Appartement à louer,"['2 pièces', '1 chambre', '44 m²', 'Étage 4/5']",920.0,seloger,25M11SZEG4MM,2.0,1.0,44.0,45.0,2 pièces,1 chambre,44 m²,Étage 4/5,,,,,6.117833317317363,45.90354563692385,21.0
,2025-12-09 01:55:08.086000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.14062, 45.88354], [6.12479, 45.87321], [6.12157, 45.85822], [6.11724, 45.85732], [6.11186, 45.85055], [6.10264, 45.84994], [6.10108, 45.85202], [6.1086, 45.86499], [6.10433, 45.8661], [6.10333, 45.86952], [6.11379, 45.8823], [6.11445, 45.88732], [6.11866, 45.88932], [6.11363, 45.89475], [6.1173, 45.89285], [6.11782, 45.89567], [6.11093, 45.90211], [6.11692, 45.90946], [6.11282, 45.91472], [6.10606, 45.91739], [6.10988, 45.92065], [6.11382, 45.91818], [6.11929, 45.92025], [6.12383, 45.92465], [6.12417, 45.93033], [6.12577, 45.92579], [6.12918, 45.92581], [6.13927, 45.91502], [6.13788, 45.91256], [6.14458, 45.9062], [6.15593, 45.88278], [6.14062, 45.88354]]]]","COLOCATION - ANNECY - 29 rue du 11eme BCA Nous vous proposons à la location une chambre privée de 9.80 m² dans un appartement situé dans une maison individuelle avec jardin. Vous partagerez avec 4 autres locataires une cuisine équipée (disposant de plaques induction, hotte, four, micro onde, lave vaisselle, ustensile de cuisine), un coin repas, deux salles d'eau et un WC. Emplacement idéal et proche de toutes les commodités, des transports en commun et de l'axe autoroutier.  L'eau chaude, l'eau froide, l'électricité ainsi que l'abonnement internet sont compris dans les charges mensuelles. En annexe, un local à vélo. LIBRE DE SUITE",G509 - Colocation - 10m2 - Annecy,Appartement à louer,"['1 pièce', '20 m²', 'RDC', 'disponible dès maintenant']",649.0,seloger,25LWI3W7JFW5,1.0,,20.0,,1 pièce,,20 m²,RDC,,,disponible dès maintenant,disponible dès maintenant,6.125850607783897,45.89080300463276,32.0
,2025-12-05 20:05:08.502000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12325, 45.90301], [6.12332, 45.90282], [6.12146, 45.90158], [6.11659, 45.90075], [6.11626, 45.90114], [6.1144, 45.90098], [6.11346, 45.90148], [6.11401, 45.90185], [6.11841, 45.90276], [6.11726, 45.90375], [6.11567, 45.90432], [6.11479, 45.90514], [6.11369, 45.90425], [6.11288, 45.90467], [6.11107, 45.9031], [6.11084, 45.90349], [6.11406, 45.90641], [6.11444, 45.90615], [6.11572, 45.90614], [6.12111, 45.90521], [6.12205, 45.90314], [6.12325, 45.90301]]]]","T3 Meublé de 64,52 m² avec balcon, cellier et garage – Avenue de Chevene, Annecy

Disponible immédiatement, ce bel appartement T3 meublé se situe au 4 € étage avec ascenseur d'une résidence récente, calme et contemporaine, construite en 2012. A seulement quelques pas de la gare d'Annecy, son emplacement privilégié permet un accès rapide aux transports, aux commerces et au centre-ville.

L'appartement offre une distribution fonctionnelle et de beaux volumes. L'entrée, équipée de rangements intégrés et d'un visiophone, mène à une cuisine aménagée et entièrement équipée attenante au séjour. Cet espace de vie bénéficie d'une belle luminosité naturelle grâce à ses ouvertures donnant sur un balcon de 6,92 m², idéal pour profiter de l'extérieur. Le balcon dispose également d'une prise électrique et d'un cellier fermé permettant un rangement supplémentaire.

Le coin nuit est séparé de l'espace de vie par un dégagement et comprend deux chambres, toutes deux pourvues de placards intégrés. Une salle de bains, ainsi qu'un WC indépendant, complètent cet espace.

Pour le stationnement, un garage privé et sécurisé, équipé d'un éclairage intérieur est situé au sous-sol de la résidence.

Loyer : 1 320 € charges comprises dont 120 € de provisions pour charges (chauffage et eau chaude inclus)

Honoraires à la charge du locataire : 838,76 €

Dépôt de garantie : 2 400 €

DPE : C.
Transport : Nombreuses lignes au pied de la résidence (Gare routière).
Quartier : Quartier Gare.
Ce que nous aimons :
Sa disposition, son emplacement et son état général.
Adresse : 74000 - ANNECY - 14 Avenue de Chevêne.
Meublé : Oui.
Loyer HC : 1200 €.
Charges mensuelles : 120 €.
Honoraires de location : 645.20 €.
Dépôt de garantie : 2400 €.
DPE : 116 (C).
Pour découvrir cette réelle opportunité de location, contactez-moi : gerimalp - 133 avenue de Genève - 74000 Annecy - Consultez  pour plus de photos et d'informations sur ce bien.
Nos honoraires :","Location - Appartement - 3 pièces + cuisine - 64,52 m² - 1",Appartement à louer,"['3 pièces', '2 chambres', '64 m²', '4ème étage']",1320.0,seloger,25JPNHRABWKS,3.0,2.0,64.0,4.0,3 pièces,2 chambres,64 m²,4ème étage,,,,,6.117833317317363,45.90354563692385,21.0
,2025-11-24 09:46:06.256000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.13962, 45.90847], [6.13751, 45.90769], [6.13567, 45.90769], [6.13243, 45.90523], [6.13069, 45.90609], [6.13116, 45.90667], [6.13121, 45.9098], [6.13147, 45.91119], [6.13191, 45.91176], [6.13672, 45.91098], [6.13683, 45.91136], [6.13962, 45.90847]]]]","Dans un secteur recherché et privilégié, très bel appartement situé au 6ème et dernier étage  avec ascenseur dans une copropriété soignée située 11 bis rue Henry Bordeaux à ANNECY

Avec une surface de 112.72 m2 entièrement rénovée , le logement offre une entrée avec cellier et placards, un double séjour lumineux avec terrasse, une cuisine neuve séparée et équipée avec balcon, une buanderie, deux  belles chambres dont une avec balcon, un bureau avec rangements, deux salles de bains et toilettes séparés.
Le chauffage et l'eau chaude sont collectifs, inclus dans la provision sur charges.

En annexe : Place de parking privative , une grande cave et local vélo.

Possibilité de louer un garage en sus pour 128 euros par mois
Renseignements Agence VALLAT IMMOBILIER, Disponible de suite",ANNECY - DERNIER ETAGE - APPARTEMENT REFAIT A NEUF DE 112.72 m2,Appartement à louer,"['4 pièces', '2 chambres', '112 m²', 'Étage 6/6']",1950.0,seloger,259S9PPFTLU3,4.0,2.0,112.0,66.0,4 pièces,2 chambres,112 m²,Étage 6/6,,,,,6.134339877002897,45.90887180227352,17.0
,2025-11-27 21:51:17.679000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12852, 45.90041], [6.12789, 45.90041], [6.12525, 45.90451], [6.12625, 45.90572], [6.13055, 45.90612], [6.13536, 45.90411], [6.1359, 45.90315], [6.14745, 45.90045], [6.1478, 45.89967], [6.13185, 45.89995], [6.13134, 45.90005], [6.13134, 45.90036], [6.12852, 45.90041]]]]","Type Studio Meublé à louer sur ANNECY, disponible.
Dans la copropriété Le Vendôme, située rue de la Paix, en zone piétonne, appartement de type studio meublé, au 4ème étage avec
ascenseur, composé d'une entrée, d'une pièce principale carrelée, avec une baie vitrée exposée Sud, kitchenette équipée (2 plaques
de cuisson, réfrigérateur, four micro-ondes et vaisselle), d'une salle de bain avec lavabo, baignoire, radiateur sèche-serviettes et 
WC, chauffage individuel électrique, cumulus pour eau chaude, une cave et local vélos au sous-sol.",STUDIO,Appartement à louer,"['1 pièce', '19 m²', '4ème étage']",610.0,seloger,257EYQV69DZ7,1.0,,19.0,4.0,1 pièce,,19 m²,4ème étage,,,,,6.133993863868649,45.90229186208983,32.0
,2025-07-11 00:04:05.708000+00:00,Annecy,74000,FRA,Point,"[6.128847489178262, 45.91189620845947]","Très agréable T2 meublé Annecy centre proche des centre intérêts et des transports en communs .
Traversant orienté est/ouest sans vis à vis 
Quartier résidentiel avec vues sur montagnes et jardins publiques .",À propos de ce bien,Appartement à louer,"['2 pièces', '1 chambre', '56 m²', 'Étage 1/4']",1400.0,seloger,25ML5WWIP15C,2.0,1.0,56.0,14.0,2 pièces,1 chambre,56 m²,Étage 1/4,,,,,6.128847489178262,45.91189620845947,25.0
,2025-07-16 08:33:09.890000+00:00,Annecy,74000,FRA,Point,"[6.1213148546295, 45.91623724513568]","T2 neuf, 4e étage avec terrasse, vue dégagée sans aucun vis à vis
L'appartement est disponible à compter du 1er Juin 2024

Appartement entièrement meublé de type T2 dans immeuble neuf datant de 2024 au 4e étage
Orienté Ouest, très lumineux 
Terrasse avec vue dégagée sur la Mandallaz, sans aucun vis à vis

Plusieurs locaux à vélo sont disponibles dans l’immeuble 
De nombreuses places de parking sont disponibles autour de l'immeuble
Possibilité de location d’un garage fermé en sous-sol en supplément

Emplacement :
Situation idéale, quartier Piscine Patinoire, proche du centre-ville d'Annecy avec de nombreux commerces à proximité. 
Arrêt de bus au pied de l’immeuble, centre ville / Gare SNCF à moins de 10’ en bus
Vélos en libre service à 5’ de l’immeuble
A 3,5 km du péage d’Annecy Nord pour rejoindre Genève en 40mn

Equipements :
L’ensemble des équipements est neuf
- 1 cuisine moderne entièrement aménagée et équipée (Lave-vaisselle, Four, Micro-ondes,…)
- 1 salle de bain avec douche de type Italienne et lave-linge
- 1 chambre avec un lit double (sommier et matelas neufs), penderies et commode
- Coin salon avec un canapé et une commode
- Tv écran plat

Loyer hors charge : 1170 €
Charges de copropriété : 75€
Caution : 1000€, pas de frais d’agence

Dossier demandé avant visite:
-3 dernières fiches de salaires
-Contrats de travail du locataire
-2 Derniers avis d'imposition
-Photocopies pièces d’identité
-Justificatif de domicile ( facture électricité, eau .. )",À propos de ce bien,Appartement à louer,"['2 pièces', '1 chambre', '45 m²', '4ème étage']",1245.0,seloger,24EYSR7GDIBJ,2.0,1.0,45.0,4.0,2 pièces,1 chambre,45 m²,4ème étage,,,,,6.1213148546295,45.91623724513568,28.0
,2025-11-06 13:46:20.926000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12586, 45.9118], [6.12363, 45.91178], [6.1179, 45.9151], [6.12208, 45.91603], [6.12314, 45.91696], [6.12381, 45.91719], [6.12382, 45.92148], [6.12509, 45.9223], [6.12552, 45.92223], [6.12586, 45.9118]]]]","A louer 1P+C meublé de 26 m² à ANNECY en étage élevé. Cet appartement lumineux bénéficie d’une belle vue dégagée sur les montagnes et la ville. Une cave est rattachée à ce logement. L’immeuble dispose d’un ascenseur, d’un local vélos et d’un interphone.

Cet appartement est composé d’une entrée, d’une pièce principale avec placard, d’une cuisine équipée, d’une salle de douches avec WC.

Chauffage collectif et eau chaude individuelle électrique

A deux pas du centre ville et des commerces. Accès aisé aux axes autoroutiers et aux transports en commun. Voies cyclables au pied de l’immeuble.",T1 meublé en étage élevé avec une belle vue dégagée,Appartement à louer,"['1 pièce', '25,6 m²', '7ème étage']",805.0,seloger,25IIMQ5D9D14,1.0,,25.6,7.0,1 pièce,,"25,6 m²",7ème étage,,,,,6.123522711558737,45.915771310124896,31.0
,2025-12-09 12:21:12.506000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12177, 45.89963], [6.1222, 45.8987], [6.11952, 45.89813], [6.11799, 45.89689], [6.1169, 45.89695], [6.11494, 45.89826], [6.11271, 45.89871], [6.11288, 45.89966], [6.11188, 45.90041], [6.1112, 45.90175], [6.1144, 45.90098], [6.11626, 45.90114], [6.11659, 45.90075], [6.12146, 45.90158], [6.12108, 45.90119], [6.12177, 45.89963]]]]","Ce bel appartement trois pièces situé au quatrième étage d’une résidence en plein cœur d’Annecy, à seulement quelques mètres de la gare, bénéficie d’une orientation sud-ouest offrant une vue dégagée. Entièrement rénové avec des prestations haut de gamme, il propose un cadre de vie confortable et lumineux.

L’entrée dispose d’un placard intégré et des toilettes séparées. La pièce de vie, particulièrement lumineuse, réunit un salon, un séjour et une cuisine ouverte entièrement équipée avec des électroménagers encastrés comprenant four, micro-ondes, plaque de cuisson, réfrigérateur-congélateur, lave-linge et lave-vaisselle. Un espace bureau complète harmonieusement l’organisation de cet espace de vie.

La pièce principale s’ouvre sur un balcon filant qui se prolonge jusqu’à l’une des chambres et offre une vue dégagée sur le cœur de la ville et les reliefs environnants. L’appartement comprend deux chambres avec placards intégrés ainsi qu’une salle de douche moderne.

Une cave vient compléter l’ensemble. 

Les provisions pour charges incluent les charges générales et le chauffage.
Eau froide individuelle et eau chaude avec ballon thermodynamique. 

Le bien ne dispose pas de place de stationnement, mais il est possible de souscrire un abonnement dans les parkings souterrains de la Poste ou de la Gare pour un montant d’environ 90 € par mois, avec accès permanent.

Pour déposer votre dossier :
Cliquez sur la prise de contact et enregistrez vos coordonnées. Un e-mail de confirmation vous permettra ensuite de compléter votre dossier en ligne.
Afin d’assurer un traitement optimal. merci de ne pas téléphoner et de privilégier les échanges par e-mail. Chaque dossier recevra une réponse.",Appartement T3 entièrement rénové - Hyper-centre d’Annecy,Appartement à louer,"['3 pièces', '2 chambres', '60,1 m²', '4ème étage']",1585.0,seloger,252BVF75RLAL,3.0,2.0,60.1,4.0,3 pièces,2 chambres,"60,1 m²",4ème étage,,,,,6.11704985182472,45.89952034774439,26.0
